Stationsnamn;Klimatnummer;Mäthöjd (meter över marken)
Norsborg 2;97160;2.0

Parameternamn;Beskrivning;Enhet
Nederbörd;1 gång/dygn, kl 18;code

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1968-01-01 00:00:00;1974-12-31 23:59:59;15.0;59.2524;17.7989
1975-01-01 00:00:00;2022-02-28 23:59:59;8.671;59.2518;17.7960

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativt dygn;Nederbörd;Kvalitet;;Tidsutsnitt:
1980-11-13 06:00:01;1980-11-14 06:00:00;1980-11-13;regn;Y
1980-11-17 06:00:01;1980-11-18 06:00:00;1980-11-17;regn;Y
1980-11-18 06:00:01;1980-11-19 06:00:00;1980-11-18;snöbyar;Y
1980-11-19 06:00:01;1980-11-20 06:00:00;1980-11-19;snowfall;Y
1980-11-19 06:00:01;1980-11-20 06:00:00;1980-11-19;regn;Y
1980-11-20 06:00:01;1980-11-21 06:00:00;1980-11-20;regnskurar;Y
1980-11-27 06:00:01;1980-11-28 06:00:00;1980-11-27;snowfall;Y
1980-12-01 06:00:01;1980-12-02 06:00:00;1980-12-01;regnskurar;Y
1980-12-02 06:00:01;1980-12-03 06:00:00;1980-12-02;snowfall;Y
1980-12-03 06:00:01;1980-12-04 06:00:00;1980-12-03;snowfall;Y
1980-12-04 06:00:01;1980-12-05 06:00:00;1980-12-04;snowfall;Y
1980-12-08 06:00:01;1980-12-09 06:00:00;1980-12-08;byar av snöblandat regn;Y
1980-12-09 06:00:01;1980-12-10 06:00:00;1980-12-09;snowfall;Y
1980-12-10 06:00:01;1980-12-11 06:00:00;1980-12-10;regn;Y
1980-12-10 06:00:01;1980-12-11 06:00:00;1980-12-10;snowfall;Y
1980-12-10 06:00:01;1980-12-11 06:00:00;1980-12-10;duggregn;Y
1980-12-11 06:00:01;1980-12-12 06:00:00;1980-12-11;snöblandat regn;Y
1980-12-15 06:00:01;1980-12-16 06:00:00;1980-12-15;snowfall;Y
1980-12-16 06:00:01;1980-12-17 06:00:00;1980-12-16;snowfall;Y
1980-12-17 06:00:01;1980-12-18 06:00:00;1980-12-17;snöblandat regn;Y
1980-12-18 06:00:01;1980-12-19 06:00:00;1980-12-18;snöbyar;Y
1980-12-22 06:00:01;1980-12-23 06:00:00;1980-12-22;snöblandat regn;Y
1980-12-22 06:00:01;1980-12-23 06:00:00;1980-12-22;regn;Y
1981-01-04 06:00:01;1981-01-05 06:00:00;1981-01-04;snowfall;Y
1981-01-07 06:00:01;1981-01-08 06:00:00;1981-01-07;snöbyar;Y
1981-01-08 06:00:01;1981-01-09 06:00:00;1981-01-08;duggregn;Y
1981-01-14 06:00:01;1981-01-15 06:00:00;1981-01-14;snöblandat regn;Y
1981-01-14 06:00:01;1981-01-15 06:00:00;1981-01-14;snowfall;Y
1981-01-15 06:00:01;1981-01-16 06:00:00;1981-01-15;snowfall;Y
1981-01-19 06:00:01;1981-01-20 06:00:00;1981-01-19;snöbyar;Y
1981-01-20 06:00:01;1981-01-21 06:00:00;1981-01-20;snöbyar;Y
1981-01-21 06:00:01;1981-01-22 06:00:00;1981-01-21;snowfall;Y
1981-01-22 06:00:01;1981-01-23 06:00:00;1981-01-22;snowfall;Y
1981-01-25 06:00:01;1981-01-26 06:00:00;1981-01-25;snowfall;Y
1981-01-31 06:00:01;1981-02-01 06:00:00;1981-01-31;regn;Y
1981-02-02 06:00:01;1981-02-03 06:00:00;1981-02-02;regnskurar;Y
1981-02-03 06:00:01;1981-02-04 06:00:00;1981-02-03;byar av snöblandat regn;Y
1981-02-03 06:00:01;1981-02-04 06:00:00;1981-02-03;snöbyar;Y
1981-02-04 06:00:01;1981-02-05 06:00:00;1981-02-04;snowfall;Y
1981-02-12 06:00:01;1981-02-13 06:00:00;1981-02-12;snöbyar;Y
1981-02-16 06:00:01;1981-02-17 06:00:00;1981-02-16;snowfall;Y
1981-02-18 06:00:01;1981-02-19 06:00:00;1981-02-18;snöbyar;Y
1981-02-19 06:00:01;1981-02-20 06:00:00;1981-02-19;snowfall;Y
1981-02-24 06:00:01;1981-02-25 06:00:00;1981-02-24;snowfall;Y
1981-02-26 06:00:01;1981-02-27 06:00:00;1981-02-26;snowfall;Y
1981-03-03 06:00:01;1981-03-04 06:00:00;1981-03-03;snöbyar;Y
1981-03-04 06:00:01;1981-03-05 06:00:00;1981-03-04;snöbyar;Y
1981-03-05 06:00:01;1981-03-06 06:00:00;1981-03-05;snowfall;Y
1981-03-09 06:00:01;1981-03-10 06:00:00;1981-03-09;regnskurar;Y
1981-03-12 06:00:01;1981-03-13 06:00:00;1981-03-12;snowfall;Y
1981-03-18 06:00:01;1981-03-19 06:00:00;1981-03-18;snowfall;Y
1981-03-19 06:00:01;1981-03-20 06:00:00;1981-03-19;snowfall;Y
1981-03-24 06:00:01;1981-03-25 06:00:00;1981-03-24;snowfall;Y
1981-03-24 06:00:01;1981-03-25 06:00:00;1981-03-24;regn;Y
1981-03-25 06:00:01;1981-03-26 06:00:00;1981-03-25;snöblandat regn;Y
1981-03-25 06:00:01;1981-03-26 06:00:00;1981-03-25;snowfall;Y
1981-03-26 06:00:01;1981-03-27 06:00:00;1981-03-26;snöblandat regn;Y
1981-03-26 06:00:01;1981-03-27 06:00:00;1981-03-26;snowfall;Y
1981-04-12 06:00:01;1981-04-13 06:00:00;1981-04-12;regn;Y
1981-04-15 06:00:01;1981-04-16 06:00:00;1981-04-15;byar av snöblandat regn;Y
1981-04-22 06:00:01;1981-04-23 06:00:00;1981-04-22;snöbyar;Y
1981-04-22 06:00:01;1981-04-23 06:00:00;1981-04-22;snöhagel;Y
1981-04-23 06:00:01;1981-04-24 06:00:00;1981-04-23;snöbyar;Y
1981-04-28 06:00:01;1981-04-29 06:00:00;1981-04-28;byar av snöblandat regn;Y
1981-04-29 06:00:01;1981-04-30 06:00:00;1981-04-29;byar av snöblandat regn;Y
1981-05-01 06:00:01;1981-05-02 06:00:00;1981-05-01;snöhagel;Y
1981-05-01 06:00:01;1981-05-02 06:00:00;1981-05-01;byar av snöblandat regn;Y
1981-05-02 06:00:01;1981-05-03 06:00:00;1981-05-02;snöbyar;Y
1981-05-03 06:00:01;1981-05-04 06:00:00;1981-05-03;snöbyar;Y
1981-05-25 06:00:01;1981-05-26 06:00:00;1981-05-25;regnskurar;Y
1981-05-27 06:00:01;1981-05-28 06:00:00;1981-05-27;regnskurar;Y
1981-05-30 06:00:01;1981-05-31 06:00:00;1981-05-30;regnskurar;Y
1981-06-01 06:00:01;1981-06-02 06:00:00;1981-06-01;regn;Y
1981-06-04 06:00:01;1981-06-05 06:00:00;1981-06-04;regn;Y
1981-06-09 06:00:01;1981-06-10 06:00:00;1981-06-09;regnskurar;Y
1981-06-10 06:00:01;1981-06-11 06:00:00;1981-06-10;regnskurar;Y
1981-06-11 06:00:01;1981-06-12 06:00:00;1981-06-11;regnskurar;Y
1981-06-15 06:00:01;1981-06-16 06:00:00;1981-06-15;regnskurar;Y
1981-06-16 06:00:01;1981-06-17 06:00:00;1981-06-16;regnskurar;Y
1981-06-19 06:00:01;1981-06-20 06:00:00;1981-06-19;regn;Y
1981-06-24 06:00:01;1981-06-25 06:00:00;1981-06-24;regnskurar;Y
1981-06-30 06:00:01;1981-07-01 06:00:00;1981-06-30;regnskurar;Y
1981-07-01 06:00:01;1981-07-02 06:00:00;1981-07-01;regn;Y
1981-07-13 06:00:01;1981-07-14 06:00:00;1981-07-13;regnskurar;Y
1981-07-21 06:00:01;1981-07-22 06:00:00;1981-07-21;regnskurar;Y
1981-08-11 06:00:01;1981-08-12 06:00:00;1981-08-11;regnskurar;Y
1981-08-16 06:00:01;1981-08-17 06:00:00;1981-08-16;regnskurar;Y
1981-08-17 06:00:01;1981-08-18 06:00:00;1981-08-17;regnskurar;Y
1981-08-18 06:00:01;1981-08-19 06:00:00;1981-08-18;regnskurar;Y
1981-08-20 06:00:01;1981-08-21 06:00:00;1981-08-20;regnskurar;Y
1981-08-25 06:00:01;1981-08-26 06:00:00;1981-08-25;regnskurar;Y
1981-08-25 06:00:01;1981-08-26 06:00:00;1981-08-25;småhagel;Y
1981-08-26 06:00:01;1981-08-27 06:00:00;1981-08-26;regnskurar;Y
1981-08-27 06:00:01;1981-08-28 06:00:00;1981-08-27;regnskurar;Y
1981-08-31 06:00:01;1981-09-01 06:00:00;1981-08-31;regn;Y
1981-08-31 06:00:01;1981-09-01 06:00:00;1981-08-31;duggregn;Y
1981-09-12 06:00:01;1981-09-13 06:00:00;1981-09-12;duggregn;Y
1981-09-14 06:00:01;1981-09-15 06:00:00;1981-09-14;duggregn;Y
1981-09-20 06:00:01;1981-09-21 06:00:00;1981-09-20;regnskurar;Y
1981-09-21 06:00:01;1981-09-22 06:00:00;1981-09-21;duggregn;Y
1981-09-21 06:00:01;1981-09-22 06:00:00;1981-09-21;regnskurar;Y
1981-09-22 06:00:01;1981-09-23 06:00:00;1981-09-22;regnskurar;Y
1981-09-27 06:00:01;1981-09-28 06:00:00;1981-09-27;duggregn;Y
1981-09-28 06:00:01;1981-09-29 06:00:00;1981-09-28;duggregn;Y
1981-09-29 06:00:01;1981-09-30 06:00:00;1981-09-29;duggregn;Y
1981-09-29 06:00:01;1981-09-30 06:00:00;1981-09-29;regn;Y
1981-10-01 06:00:01;1981-10-02 06:00:00;1981-10-01;duggregn;Y
1981-10-05 06:00:01;1981-10-06 06:00:00;1981-10-05;regnskurar;Y
1981-10-06 06:00:01;1981-10-07 06:00:00;1981-10-06;regn;Y
1981-10-06 06:00:01;1981-10-07 06:00:00;1981-10-06;duggregn;Y
1981-10-07 06:00:01;1981-10-08 06:00:00;1981-10-07;regn;Y
1981-10-08 06:00:01;1981-10-09 06:00:00;1981-10-08;regn;Y
1981-10-12 06:00:01;1981-10-13 06:00:00;1981-10-12;regnskurar;Y
1981-10-14 06:00:01;1981-10-15 06:00:00;1981-10-14;regnskurar;Y
1981-10-19 06:00:01;1981-10-20 06:00:00;1981-10-19;regn;Y
1981-10-20 06:00:01;1981-10-21 06:00:00;1981-10-20;regnskurar;Y
1981-10-21 06:00:01;1981-10-22 06:00:00;1981-10-21;regnskurar;Y
1981-10-26 06:00:01;1981-10-27 06:00:00;1981-10-26;regn;Y
1981-10-26 06:00:01;1981-10-27 06:00:00;1981-10-26;duggregn;Y
1981-10-28 06:00:01;1981-10-29 06:00:00;1981-10-28;regn;Y
1981-10-29 06:00:01;1981-10-30 06:00:00;1981-10-29;regn;Y
1981-10-31 06:00:01;1981-11-01 06:00:00;1981-10-31;regn;Y
1981-11-02 06:00:01;1981-11-03 06:00:00;1981-11-02;snöblandat regn;Y
1981-11-03 06:00:01;1981-11-04 06:00:00;1981-11-03;snöblandat regn;Y
1981-11-04 06:00:01;1981-11-05 06:00:00;1981-11-04;snöblandat regn;Y
1981-11-05 06:00:01;1981-11-06 06:00:00;1981-11-05;snöblandat regn;Y
1981-11-11 06:00:01;1981-11-12 06:00:00;1981-11-11;regn;Y
1981-11-16 06:00:01;1981-11-17 06:00:00;1981-11-16;snöbyar;Y
1981-11-17 06:00:01;1981-11-18 06:00:00;1981-11-17;regnskurar;Y
1981-11-18 06:00:01;1981-11-19 06:00:00;1981-11-18;regn;Y
1981-11-19 06:00:01;1981-11-20 06:00:00;1981-11-19;regn;Y
1981-11-23 06:00:01;1981-11-24 06:00:00;1981-11-23;byar av snöblandat regn;Y
1981-11-24 06:00:01;1981-11-25 06:00:00;1981-11-24;byar av snöblandat regn;Y
1981-11-24 06:00:01;1981-11-25 06:00:00;1981-11-24;snöbyar;Y
1981-11-25 06:00:01;1981-11-26 06:00:00;1981-11-25;snöbyar;Y
1981-11-26 06:00:01;1981-11-27 06:00:00;1981-11-26;snöbyar;Y
1981-11-30 06:00:01;1981-12-01 06:00:00;1981-11-30;snöblandat regn;Y
1981-12-01 06:00:01;1981-12-02 06:00:00;1981-12-01;byar av snöblandat regn;Y
1981-12-03 06:00:01;1981-12-04 06:00:00;1981-12-03;regn;Y
1981-12-03 06:00:01;1981-12-04 06:00:00;1981-12-03;duggregn;Y
1981-12-07 06:00:01;1981-12-08 06:00:00;1981-12-07;snowfall;Y
1981-12-08 06:00:01;1981-12-09 06:00:00;1981-12-08;snowfall;Y
1981-12-09 06:00:01;1981-12-10 06:00:00;1981-12-09;snowfall;Y
1981-12-15 06:00:01;1981-12-16 06:00:00;1981-12-15;snöbyar;Y
1981-12-16 06:00:01;1981-12-17 06:00:00;1981-12-16;snöbyar;Y
1981-12-21 06:00:01;1981-12-22 06:00:00;1981-12-21;snöbyar;Y
1981-12-22 06:00:01;1981-12-23 06:00:00;1981-12-22;snöbyar;Y
1981-12-28 06:00:01;1981-12-29 06:00:00;1981-12-28;snöblandat regn;Y
1981-12-29 06:00:01;1981-12-30 06:00:00;1981-12-29;snöblandat regn;Y
1982-01-06 06:00:01;1982-01-07 06:00:00;1982-01-06;snowfall;Y
1982-01-07 06:00:01;1982-01-08 06:00:00;1982-01-07;snowfall;Y
1982-01-25 06:00:01;1982-01-26 06:00:00;1982-01-25;snowfall;Y
1982-01-26 06:00:01;1982-01-27 06:00:00;1982-01-26;snowfall;Y
1982-01-28 06:00:01;1982-01-29 06:00:00;1982-01-28;snowfall;Y
1982-02-10 06:00:01;1982-02-11 06:00:00;1982-02-10;duggregn;Y
1982-02-10 06:00:01;1982-02-11 06:00:00;1982-02-10;regn;Y
1982-02-11 06:00:01;1982-02-12 06:00:00;1982-02-11;regn;Y
1982-02-28 06:00:01;1982-03-01 06:00:00;1982-02-28;byar av snöblandat regn;Y
1982-03-03 06:00:01;1982-03-04 06:00:00;1982-03-03;regn;Y
1982-03-03 06:00:01;1982-03-04 06:00:00;1982-03-03;snöblandat regn;Y
1982-03-04 06:00:01;1982-03-05 06:00:00;1982-03-04;snowfall;Y
1982-03-07 06:00:01;1982-03-08 06:00:00;1982-03-07;snowfall;Y
1982-03-10 06:00:01;1982-03-11 06:00:00;1982-03-10;snowfall;Y
1982-03-10 06:00:01;1982-03-11 06:00:00;1982-03-10;snöblandat regn;Y
1982-03-11 06:00:01;1982-03-12 06:00:00;1982-03-11;byar av snöblandat regn;Y
1982-03-16 06:00:01;1982-03-17 06:00:00;1982-03-16;snöblandat regn;Y
1982-03-17 06:00:01;1982-03-18 06:00:00;1982-03-17;regn;Y
1982-03-18 06:00:01;1982-03-19 06:00:00;1982-03-18;regn;Y
1982-03-21 06:00:01;1982-03-22 06:00:00;1982-03-21;regn;Y
1982-04-05 06:00:01;1982-04-06 06:00:00;1982-04-05;snöblandat regn;Y
1982-04-07 06:00:01;1982-04-08 06:00:00;1982-04-07;snowfall;Y
1982-04-07 06:00:01;1982-04-08 06:00:00;1982-04-07;regnskurar;Y
1982-04-13 06:00:01;1982-04-14 06:00:00;1982-04-13;snöbyar;Y
1982-04-18 06:00:01;1982-04-19 06:00:00;1982-04-18;regn;Y
1982-04-26 06:00:01;1982-04-27 06:00:00;1982-04-26;småhagel;Y
1982-04-27 06:00:01;1982-04-28 06:00:00;1982-04-27;regnskurar;Y
1982-04-28 06:00:01;1982-04-29 06:00:00;1982-04-28;regnskurar;Y
1982-04-29 06:00:01;1982-04-30 06:00:00;1982-04-29;småhagel;Y
1982-04-29 06:00:01;1982-04-30 06:00:00;1982-04-29;regnskurar;Y
1982-04-29 06:00:01;1982-04-30 06:00:00;1982-04-29;duggregn;Y
1982-05-03 06:00:01;1982-05-04 06:00:00;1982-05-03;regnskurar;Y
1982-05-04 06:00:01;1982-05-05 06:00:00;1982-05-04;duggregn;Y
1982-05-05 06:00:01;1982-05-06 06:00:00;1982-05-05;regnskurar;Y
1982-05-06 06:00:01;1982-05-07 06:00:00;1982-05-06;regnskurar;Y
1982-05-10 06:00:01;1982-05-11 06:00:00;1982-05-10;regnskurar;Y
1982-05-24 06:00:01;1982-05-25 06:00:00;1982-05-24;regnskurar;Y
1982-06-08 06:00:01;1982-06-09 06:00:00;1982-06-08;regnskurar;Y
1982-06-09 06:00:01;1982-06-10 06:00:00;1982-06-09;regn;Y
1982-06-14 06:00:01;1982-06-15 06:00:00;1982-06-14;regnskurar;Y
1982-06-20 06:00:01;1982-06-21 06:00:00;1982-06-20;regnskurar;Y
1982-06-21 06:00:01;1982-06-22 06:00:00;1982-06-21;regnskurar;Y
1982-06-24 06:00:01;1982-06-25 06:00:00;1982-06-24;regnskurar;Y
1982-06-27 06:00:01;1982-06-28 06:00:00;1982-06-27;regnskurar;Y
1982-06-28 06:00:01;1982-06-29 06:00:00;1982-06-28;regn;Y
1982-06-29 06:00:01;1982-06-30 06:00:00;1982-06-29;regn;Y
1982-06-30 06:00:01;1982-07-01 06:00:00;1982-06-30;regnskurar;Y
1982-07-05 06:00:01;1982-07-06 06:00:00;1982-07-05;regn;Y
1982-07-06 06:00:01;1982-07-07 06:00:00;1982-07-06;regnskurar;Y
1982-07-18 06:00:01;1982-07-19 06:00:00;1982-07-18;duggregn;Y
1982-07-18 06:00:01;1982-07-19 06:00:00;1982-07-18;regn;Y
1982-07-25 06:00:01;1982-07-26 06:00:00;1982-07-25;regn;Y
1982-07-26 06:00:01;1982-07-27 06:00:00;1982-07-26;regn;Y
1982-08-06 06:00:01;1982-08-07 06:00:00;1982-08-06;regnskurar;Y
1982-08-09 06:00:01;1982-08-10 06:00:00;1982-08-09;regnskurar;Y
1982-08-10 06:00:01;1982-08-11 06:00:00;1982-08-10;regnskurar;Y
1982-08-17 06:00:01;1982-08-18 06:00:00;1982-08-17;regnskurar;Y
1982-08-18 06:00:01;1982-08-19 06:00:00;1982-08-18;regnskurar;Y
1982-08-19 06:00:01;1982-08-20 06:00:00;1982-08-19;regn;Y
1982-08-23 06:00:01;1982-08-24 06:00:00;1982-08-23;regnskurar;Y
1982-08-25 06:00:01;1982-08-26 06:00:00;1982-08-25;regn;Y
1982-08-26 06:00:01;1982-08-27 06:00:00;1982-08-26;regn;Y
1982-08-27 06:00:01;1982-08-28 06:00:00;1982-08-27;regn;Y
1982-08-31 06:00:01;1982-09-01 06:00:00;1982-08-31;regn;Y
1982-09-01 06:00:01;1982-09-02 06:00:00;1982-09-01;regn;Y
1982-09-02 06:00:01;1982-09-03 06:00:00;1982-09-02;regn;Y
1982-09-07 06:00:01;1982-09-08 06:00:00;1982-09-07;regn;Y
1982-09-19 06:00:01;1982-09-20 06:00:00;1982-09-19;regn;Y
1982-09-20 06:00:01;1982-09-21 06:00:00;1982-09-20;regn;Y
1982-09-21 06:00:01;1982-09-22 06:00:00;1982-09-21;regnskurar;Y
1982-09-27 06:00:01;1982-09-28 06:00:00;1982-09-27;regn;Y
1982-10-07 06:00:01;1982-10-08 06:00:00;1982-10-07;duggregn;Y
1982-10-07 06:00:01;1982-10-08 06:00:00;1982-10-07;regn;Y
1982-10-11 06:00:01;1982-10-12 06:00:00;1982-10-11;regnskurar;Y
1982-10-12 06:00:01;1982-10-13 06:00:00;1982-10-12;regnskurar;Y
1982-10-13 06:00:01;1982-10-14 06:00:00;1982-10-13;regn;Y
1982-10-14 06:00:01;1982-10-15 06:00:00;1982-10-14;regn;Y
1982-10-19 06:00:01;1982-10-20 06:00:00;1982-10-19;regn;Y
1982-10-20 06:00:01;1982-10-21 06:00:00;1982-10-20;regn;Y
1982-10-25 06:00:01;1982-10-26 06:00:00;1982-10-25;regn;Y
1982-10-26 06:00:01;1982-10-27 06:00:00;1982-10-26;regn;Y
1982-10-27 06:00:01;1982-10-28 06:00:00;1982-10-27;regn;Y
1982-10-31 06:00:01;1982-11-01 06:00:00;1982-10-31;duggregn;Y
1982-10-31 06:00:01;1982-11-01 06:00:00;1982-10-31;regn;Y
1982-11-01 06:00:01;1982-11-02 06:00:00;1982-11-01;regn;Y
1982-11-10 06:00:01;1982-11-11 06:00:00;1982-11-10;regn;Y
1982-11-16 06:00:01;1982-11-17 06:00:00;1982-11-16;regn;Y
1982-11-18 06:00:01;1982-11-19 06:00:00;1982-11-18;regn;Y
1982-11-22 06:00:01;1982-11-23 06:00:00;1982-11-22;regn;Y
1982-11-22 06:00:01;1982-11-23 06:00:00;1982-11-22;duggregn;Y
1982-11-23 06:00:01;1982-11-24 06:00:00;1982-11-23;regnskurar;Y
1982-11-23 06:00:01;1982-11-24 06:00:00;1982-11-23;duggregn;Y
1982-11-24 06:00:01;1982-11-25 06:00:00;1982-11-24;regn;Y
1982-11-24 06:00:01;1982-11-25 06:00:00;1982-11-24;duggregn;Y
1982-11-25 06:00:01;1982-11-26 06:00:00;1982-11-25;regn;Y
1982-12-05 06:00:01;1982-12-06 06:00:00;1982-12-05;snöblandat regn;Y
1982-12-06 06:00:01;1982-12-07 06:00:00;1982-12-06;byar av snöblandat regn;Y
1982-12-08 06:00:01;1982-12-09 06:00:00;1982-12-08;snöblandat regn;Y
1982-12-08 06:00:01;1982-12-09 06:00:00;1982-12-08;duggregn;Y
1982-12-09 06:00:01;1982-12-10 06:00:00;1982-12-09;regn;Y
1982-12-14 06:00:01;1982-12-15 06:00:00;1982-12-14;snowfall;Y
1982-12-15 06:00:01;1982-12-16 06:00:00;1982-12-15;snöblandat regn;Y
1982-12-16 06:00:01;1982-12-17 06:00:00;1982-12-16;snowfall;Y
1982-12-19 06:00:01;1982-12-20 06:00:00;1982-12-19;byar av snöblandat regn;Y
1982-12-20 06:00:01;1982-12-21 06:00:00;1982-12-20;regn;Y
1982-12-21 06:00:01;1982-12-22 06:00:00;1982-12-21;regn;Y
1982-12-26 06:00:01;1982-12-27 06:00:00;1982-12-26;snöblandat regn;Y
1982-12-31 06:00:01;1983-01-01 06:00:00;1982-12-31;regnskurar;Y
1983-01-03 06:00:01;1983-01-04 06:00:00;1983-01-03;regnskurar;Y
1983-01-04 06:00:01;1983-01-05 06:00:00;1983-01-04;regn;Y
1983-01-11 06:00:01;1983-01-12 06:00:00;1983-01-11;duggregn;Y
1983-01-12 06:00:01;1983-01-13 06:00:00;1983-01-12;duggregn;Y
1983-01-12 06:00:01;1983-01-13 06:00:00;1983-01-12;regnskurar;Y
1983-01-13 06:00:01;1983-01-14 06:00:00;1983-01-13;duggregn;Y
1983-01-13 06:00:01;1983-01-14 06:00:00;1983-01-13;regnskurar;Y
1983-01-16 06:00:01;1983-01-17 06:00:00;1983-01-16;snowfall;Y
1983-01-17 06:00:01;1983-01-18 06:00:00;1983-01-17;snowfall;Y
1983-01-17 06:00:01;1983-01-18 06:00:00;1983-01-17;duggregn;Y
1983-01-17 06:00:01;1983-01-18 06:00:00;1983-01-17;regn;Y
1983-01-18 06:00:01;1983-01-19 06:00:00;1983-01-18;snöbyar;Y
1983-01-19 06:00:01;1983-01-20 06:00:00;1983-01-19;snowfall;Y
1983-01-20 06:00:01;1983-01-21 06:00:00;1983-01-20;snowfall;Y
1983-01-24 06:00:01;1983-01-25 06:00:00;1983-01-24;snöblandat regn;Y
1983-01-31 06:00:01;1983-02-01 06:00:00;1983-01-31;snöbyar;Y
1983-02-01 06:00:01;1983-02-02 06:00:00;1983-02-01;snöbyar;Y
1983-02-02 06:00:01;1983-02-03 06:00:00;1983-02-02;snöbyar;Y
1983-02-07 06:00:01;1983-02-08 06:00:00;1983-02-07;snowfall;Y
1983-02-08 06:00:01;1983-02-09 06:00:00;1983-02-08;snowfall;Y
1983-03-06 06:00:01;1983-03-07 06:00:00;1983-03-06;snowfall;Y
1983-03-07 06:00:01;1983-03-08 06:00:00;1983-03-07;snowfall;Y
1983-03-08 06:00:01;1983-03-09 06:00:00;1983-03-08;snowfall;Y
1983-03-09 06:00:01;1983-03-10 06:00:00;1983-03-09;snowfall;Y
1983-03-10 06:00:01;1983-03-11 06:00:00;1983-03-10;snöbyar;Y
1983-03-15 06:00:01;1983-03-16 06:00:00;1983-03-15;regn;Y
1983-03-17 06:00:01;1983-03-18 06:00:00;1983-03-17;duggregn;Y
1983-03-17 06:00:01;1983-03-18 06:00:00;1983-03-17;regn;Y
1983-03-21 06:00:01;1983-03-22 06:00:00;1983-03-21;snowfall;Y
1983-03-21 06:00:01;1983-03-22 06:00:00;1983-03-21;duggregn;Y
1983-03-22 06:00:01;1983-03-23 06:00:00;1983-03-22;snowfall;Y
1983-03-23 06:00:01;1983-03-24 06:00:00;1983-03-23;snöblandat regn;Y
1983-03-29 06:00:01;1983-03-30 06:00:00;1983-03-29;snowfall;Y
1983-03-29 06:00:01;1983-03-30 06:00:00;1983-03-29;snöblandat regn;Y
1983-03-30 06:00:01;1983-03-31 06:00:00;1983-03-30;snöblandat regn;Y
1983-03-31 06:00:01;1983-04-01 06:00:00;1983-03-31;regnskurar;Y
1983-04-05 06:00:01;1983-04-06 06:00:00;1983-04-05;regn;Y
1983-04-24 06:00:01;1983-04-25 06:00:00;1983-04-24;regnskurar;Y
1983-04-27 06:00:01;1983-04-28 06:00:00;1983-04-27;duggregn;Y
1983-04-28 06:00:01;1983-04-29 06:00:00;1983-04-28;regnskurar;Y
1983-04-30 06:00:01;1983-05-01 06:00:00;1983-04-30;regnskurar;Y
1983-05-10 06:00:01;1983-05-11 06:00:00;1983-05-10;duggregn;Y
1983-05-10 06:00:01;1983-05-11 06:00:00;1983-05-10;regn;Y
1983-05-12 06:00:01;1983-05-13 06:00:00;1983-05-12;regn;Y
1983-05-16 06:00:01;1983-05-17 06:00:00;1983-05-16;regn;Y
1983-05-17 06:00:01;1983-05-18 06:00:00;1983-05-17;regn;Y
1983-05-25 06:00:01;1983-05-26 06:00:00;1983-05-25;regnskurar;Y
1983-05-26 06:00:01;1983-05-27 06:00:00;1983-05-26;regnskurar;Y
1983-05-30 06:00:01;1983-05-31 06:00:00;1983-05-30;regn;Y
1983-06-02 06:00:01;1983-06-03 06:00:00;1983-06-02;regn;Y
1983-06-08 06:00:01;1983-06-09 06:00:00;1983-06-08;regn;Y
1983-06-09 06:00:01;1983-06-10 06:00:00;1983-06-09;duggregn;Y
1983-06-09 06:00:01;1983-06-10 06:00:00;1983-06-09;regn;Y
1983-06-16 06:00:01;1983-06-17 06:00:00;1983-06-16;regn;Y
1983-06-27 06:00:01;1983-06-28 06:00:00;1983-06-27;regnskurar;Y
1983-06-28 06:00:01;1983-06-29 06:00:00;1983-06-28;regnskurar;Y
1983-06-29 06:00:01;1983-06-30 06:00:00;1983-06-29;regnskurar;Y
1983-06-29 06:00:01;1983-06-30 06:00:00;1983-06-29;duggregn;Y
1983-07-03 06:00:01;1983-07-04 06:00:00;1983-07-03;regnskurar;Y
1983-07-10 06:00:01;1983-07-11 06:00:00;1983-07-10;regnskurar;Y
1983-07-12 06:00:01;1983-07-13 06:00:00;1983-07-12;regn;Y
1983-07-13 06:00:01;1983-07-14 06:00:00;1983-07-13;regn;Y
1983-07-17 06:00:01;1983-07-18 06:00:00;1983-07-17;regn;Y
1983-07-18 06:00:01;1983-07-19 06:00:00;1983-07-18;regnskurar;Y
1983-07-24 06:00:01;1983-07-25 06:00:00;1983-07-24;regnskurar;Y
1983-08-02 06:00:01;1983-08-03 06:00:00;1983-08-02;regnskurar;Y
1983-08-04 06:00:01;1983-08-05 06:00:00;1983-08-04;regn;Y
1983-08-04 06:00:01;1983-08-05 06:00:00;1983-08-04;duggregn;Y
1983-08-11 06:00:01;1983-08-12 06:00:00;1983-08-11;duggregn;Y
1983-08-11 06:00:01;1983-08-12 06:00:00;1983-08-11;regn;Y
1983-08-17 06:00:01;1983-08-18 06:00:00;1983-08-17;duggregn;Y
1983-09-05 06:00:01;1983-09-06 06:00:00;1983-09-05;regnskurar;Y
1983-09-06 06:00:01;1983-09-07 06:00:00;1983-09-06;regnskurar;Y
1983-09-07 06:00:01;1983-09-08 06:00:00;1983-09-07;regnskurar;Y
1983-09-08 06:00:01;1983-09-09 06:00:00;1983-09-08;regnskurar;Y
